date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020-04-15 09:00:00,998.58,5.53,278.8,-1.67,59.64,9.06,5.4,3.66,3.37,5.41,1245.68,1.84,2.48,152.2,16.2,433.4
2020-04-15 09:10:00,998.69,6.18,279.45,-1.34,58.41,9.48,5.54,3.94,3.46,5.54,1242.83,1.04,1.88,138.0,16.85,432.7
2020-04-15 09:20:00,998.68,6.95,280.22,-1.1,56.41,9.99,5.64,4.36,3.52,5.64,1239.37,1.11,2.24,149.4,17.47,428.0
2020-04-15 09:30:00,998.64,8.18,281.45,-0.94,52.44,10.87,5.7,5.17,3.56,5.71,1233.86,1.56,3.45,207.4,18.06,419.2
2020-04-15 09:40:00,998.58,8.74,282.02,-1.1,49.89,11.29,5.63,5.66,3.52,5.64,1231.37,3.4,6.41,226.7,18.63,417.1
2020-04-15 09:50:00,998.47,8.5,281.78,-1.2,50.36,11.11,5.59,5.52,3.49,5.6,1232.3,2.98,5.49,239.5,19.19,416.1
2020-04-15 10:00:00,998.34,8.88,282.17,-0.94,50.0,11.4,5.7,5.7,3.56,5.71,1230.43,2.68,4.41,221.9,19.72,415.4
2020-04-15 10:10:00,998.16,9.02,282.33,-1.06,49.09,11.51,5.65,5.86,3.53,5.66,1229.62,4.03,6.19,210.0,20.19,414.9
2020-04-15 10:20:00,998.12,9.16,282.47,-1.23,48.04,11.62,5.58,6.04,3.49,5.59,1229.0,3.94,6.09,216.4,20.63,414.6
2020-04-15 10:30:00,998.03,9.38,282.7,-1.24,47.29,11.79,5.58,6.22,3.48,5.59,1227.93,3.39,6.01,250.4,21.0,414.3
2020-04-15 10:40:00,997.87,9.95,283.28,-1.22,45.59,12.25,5.59,6.67,3.49,5.6,1225.26,2.4,5.25,257.0,21.29,414.2
2020-04-15 10:50:00,997.91,10.82,284.15,-1.0,43.72,12.99,5.68,7.31,3.55,5.69,1221.51,1.84,3.48,222.5,21.54,414.1
2020-04-15 11:00:00,997.98,11.23,284.55,-0.84,43.04,13.35,5.74,7.6,3.59,5.76,1219.8,1.66,5.21,331.8,21.83,413.6
2020-04-15 11:10:00,997.95,11.43,284.76,-0.87,42.36,13.52,5.73,7.8,3.58,5.74,1218.92,2.42,4.89,223.8,22.2,413.6
2020-04-15 11:20:00,997.88,11.39,284.72,-0.92,42.34,13.49,5.71,7.78,3.57,5.72,1219.01,2.13,4.2,246.4,22.65,413.6
2020-04-15 11:30:00,997.84,11.0,284.34,-0.89,43.54,13.14,5.72,7.42,3.57,5.73,1220.63,2.09,4.48,214.1,23.09,413.5
2020-04-15 11:40:00,997.7,11.98,285.33,-0.36,42.42,14.03,5.95,8.08,3.72,5.96,1216.16,1.1,4.2,146.9,23.46,413.8
2020-04-15 11:50:00,997.53,12.19,285.55,-0.45,41.56,14.22,5.91,8.31,3.69,5.92,1215.07,2.7,4.93,216.9,23.81,413.0
2020-04-15 12:00:00,997.52,12.07,285.43,-0.79,40.86,14.11,5.76,8.34,3.6,5.78,1215.65,2.62,5.45,311.4,24.18,412.9
2020-04-15 12:10:00,997.36,12.31,285.69,-0.66,40.6,14.33,5.82,8.51,3.64,5.83,1214.4,1.97,4.44,333.7,24.53,412.4
2020-04-15 12:20:00,997.35,12.25,285.63,-0.8,40.34,14.28,5.76,8.52,3.6,5.77,1214.67,2.65,5.37,306.0,24.79,412.2
2020-04-15 12:30:00,997.36,12.12,285.5,-0.96,40.22,14.16,5.69,8.46,3.56,5.71,1215.26,2.22,4.12,328.9,24.97,412.0
2020-04-15 12:40:00,997.28,12.37,285.75,-0.67,40.4,14.39,5.81,8.58,3.63,5.83,1214.05,2.2,4.44,289.3,25.02,411.7
2020-04-15 12:50:00,997.13,12.87,286.27,-0.25,40.32,14.87,6.0,8.87,3.75,6.01,1211.66,1.51,4.2,8.61,25.01,411.8
2020-04-15 13:00:00,997.05,12.99,286.39,-0.76,38.55,14.99,5.78,9.21,3.61,5.8,1211.15,1.91,4.0,235.2,25.03,411.7
2020-04-15 13:10:00,996.89,13.32,286.74,-0.64,38.07,15.32,5.83,9.48,3.65,5.85,1209.54,0.94,2.32,295.2,25.14,411.7
2020-04-15 13:20:00,996.76,13.81,287.24,-0.42,37.47,15.81,5.92,9.89,3.71,5.94,1207.27,1.64,4.08,282.1,25.33,411.3
2020-04-15 13:30:00,996.8,13.78,287.2,-0.26,37.98,15.78,5.99,9.79,3.75,6.01,1207.42,1.81,4.14,322.6,25.6,410.8
2020-04-15 13:40:00,996.72,13.83,287.26,-0.05,38.44,15.83,6.09,9.75,3.81,6.11,1207.06,1.35,2.84,7.61,25.9,410.3
2020-04-15 13:50:00,996.69,14.03,287.46,-0.18,37.57,16.04,6.03,10.01,3.77,6.05,1206.22,1.74,3.84,279.1,26.17,410.2
2020-04-15 14:00:00,996.63,13.72,287.16,-0.26,38.11,15.72,5.99,9.73,3.75,6.01,1207.46,1.24,2.76,325.1,26.4,409.7
2020-04-15 14:10:00,996.53,13.65,287.1,-0.47,37.72,15.65,5.9,9.75,3.69,5.92,1207.68,2.1,5.33,350.9,26.56,409.8
2020-04-15 14:20:00,996.39,13.88,287.34,-0.52,37.02,15.88,5.88,10.0,3.68,5.9,1206.55,1.47,2.92,348.9,26.63,409.8
2020-04-15 14:30:00,996.27,14.4,287.87,-0.59,35.61,16.43,5.85,10.58,3.66,5.87,1204.23,1.76,3.4,247.5,26.63,410.1
2020-04-15 14:40:00,996.13,14.76,288.24,-0.35,35.4,16.82,5.95,10.86,3.73,5.98,1202.52,2.14,3.88,237.2,26.69,409.9
2020-04-15 14:50:00,996.06,14.75,288.24,-0.43,35.22,16.81,5.92,10.89,3.7,5.94,1202.49,2.33,4.65,232.2,26.84,410.1
2020-04-15 15:00:00,995.93,15.52,289.02,-0.13,34.27,17.66,6.05,11.61,3.79,6.08,1199.06,1.04,3.0,179.7,27.09,410.3
2020-04-15 15:10:00,995.85,16.01,289.51,-0.07,33.35,18.22,6.08,12.14,3.8,6.1,1196.92,1.56,4.24,269.4,27.41,410.4
2020-04-15 15:20:00,995.82,16.04,289.55,-0.01,33.43,18.26,6.1,12.15,3.82,6.13,1196.76,1.47,2.52,237.4,27.83,410.4
2020-04-15 15:30:00,995.7,15.93,289.45,-0.03,33.62,18.13,6.09,12.03,3.82,6.12,1197.06,1.77,4.36,320.0,28.27,410.4
2020-04-15 15:40:00,995.61,16.04,289.56,-0.3,32.73,18.26,5.98,12.28,3.74,6.0,1196.55,1.46,3.52,310.7,28.67,411.0
2020-04-15 15:50:00,995.55,15.57,289.1,-0.62,32.96,17.72,5.84,11.88,3.66,5.87,1198.49,2.11,3.92,10.47,29.0,411.4
2020-04-15 16:00:00,995.56,15.36,288.89,-0.52,33.64,17.48,5.88,11.6,3.68,5.91,1199.36,1.54,3.6,289.3,29.21,410.8
2020-04-15 16:10:00,995.38,15.53,289.07,-0.48,33.37,17.67,5.9,11.77,3.69,5.92,1198.43,1.36,3.08,285.8,29.27,411.0
2020-04-15 16:20:00,995.3,15.35,288.9,-0.39,33.98,17.47,5.94,11.53,3.72,5.96,1199.06,1.01,2.32,324.4,29.21,410.9
2020-04-15 16:30:00,995.26,15.49,289.04,-0.27,33.97,17.62,5.99,11.64,3.75,6.02,1198.41,0.99,2.72,271.9,29.08,410.8
2020-04-15 16:40:00,995.15,15.54,289.1,-0.23,33.98,17.68,6.01,11.67,3.76,6.04,1198.06,1.37,2.64,283.6,28.94,410.8
2020-04-15 16:50:00,995.13,15.73,289.29,-0.18,33.68,17.9,6.03,11.87,3.78,6.06,1197.23,0.6,1.6,50.5,28.83,410.9
2020-04-15 17:00:00,995.07,16.26,289.83,-0.11,32.73,18.51,6.06,12.45,3.8,6.09,1194.96,0.62,1.6,32.18,28.8,411.0
2020-04-15 17:10:00,994.97,16.39,289.97,-0.04,32.62,18.67,6.09,12.58,3.82,6.12,1194.29,0.63,1.56,10.61,28.86,410.9
2020-04-15 17:20:00,994.82,16.21,289.8,-0.07,32.92,18.46,6.08,12.38,3.81,6.11,1194.85,1.47,3.32,350.7,28.98,410.9
2020-04-15 17:30:00,994.76,16.3,289.9,0.07,33.08,18.56,6.14,12.42,3.85,6.17,1194.38,1.34,2.8,346.7,29.12,410.9
2020-04-15 17:40:00,994.77,17.0,290.6,0.34,32.27,19.41,6.26,13.14,3.93,6.3,1191.46,0.47,1.2,331.6,29.24,411.0
2020-04-15 17:50:00,994.8,17.16,290.75,0.0,31.15,19.6,6.11,13.5,3.83,6.14,1190.91,0.8,1.6,344.7,29.34,411.4
2020-04-15 18:00:00,994.77,16.9,290.5,0.15,32.03,19.28,6.18,13.11,3.87,6.21,1191.91,0.73,2.42,279.8,29.43,411.5
2020-04-15 18:10:00,994.76,16.12,289.71,0.09,33.51,18.35,6.15,12.2,3.85,6.18,1195.13,0.87,1.64,304.7,29.48,411.3
2020-04-15 18:20:00,994.8,15.38,288.97,-0.14,34.55,17.5,6.05,11.45,3.79,6.08,1198.28,0.81,1.72,276.1,29.37,411.4
2020-04-15 18:30:00,994.84,15.14,288.73,-0.11,35.17,17.23,6.06,11.17,3.8,6.09,1199.32,0.24,1.0,257.4,29.11,411.8
2020-04-15 18:40:00,994.86,14.85,288.43,-0.1,35.85,16.91,6.06,10.85,3.8,6.1,1200.55,0.4,1.04,201.1,28.72,411.7
2020-04-15 18:50:00,994.86,14.61,288.19,-0.07,36.48,16.65,6.08,10.58,3.81,6.11,1201.55,0.62,1.36,10.94,28.28,411.8
2020-04-15 19:00:00,994.86,14.37,287.95,-0.06,37.09,16.4,6.08,10.32,3.81,6.11,1202.55,0.35,0.88,224.4,27.81,411.6
2020-04-15 19:10:00,994.85,14.08,287.66,-0.05,37.83,16.09,6.09,10.0,3.81,6.12,1203.75,0.36,0.88,14.36,27.34,411.4
2020-04-15 19:20:00,994.88,13.84,287.42,-0.03,38.48,15.84,6.1,9.75,3.82,6.13,1204.78,0.25,0.64,328.6,26.87,411.3
2020-04-15 19:30:00,994.89,13.36,286.94,0.04,39.89,15.36,6.13,9.23,3.84,6.16,1206.81,1.17,2.02,249.7,26.41,411.4
2020-04-15 19:40:00,994.89,13.15,286.73,0.09,40.6,15.15,6.15,9.0,3.85,6.18,1207.68,1.23,2.04,269.2,25.95,411.4
2020-04-15 19:50:00,995.0,13.43,287.0,0.05,39.73,15.43,6.13,9.3,3.84,6.16,1206.64,0.64,0.88,308.2,25.51,411.2
2020-04-15 20:00:00,995.01,13.35,286.92,0.06,39.97,15.35,6.13,9.21,3.84,6.16,1206.99,0.6,1.64,306.5,25.07,411.8
2020-04-15 20:10:00,995.03,12.66,286.23,0.03,41.73,14.67,6.12,8.55,3.84,6.15,1209.94,0.89,1.7,324.5,24.65,412.0
2020-04-15 20:20:00,995.04,11.87,285.44,0.41,45.2,13.92,6.29,7.63,3.94,6.32,1213.21,0.84,1.16,50.86,24.25,422.8
2020-04-15 20:30:00,994.94,10.94,284.51,0.27,47.59,13.09,6.23,6.86,3.9,6.26,1217.1,0.81,1.68,218.6,23.85,422.0
2020-04-15 20:40:00,994.88,10.91,284.49,-0.18,46.13,13.06,6.03,7.04,3.78,6.06,1217.25,2.58,3.56,238.4,23.45,416.8
2020-04-15 20:50:00,994.87,11.29,284.87,-0.17,45.03,13.4,6.03,7.37,3.78,6.06,1215.61,2.18,3.0,237.9,23.04,418.8
2020-04-15 21:00:00,994.97,10.61,284.18,0.13,48.14,12.81,6.16,6.64,3.86,6.2,1218.58,1.99,3.08,217.1,22.62,424.1
2020-04-15 21:10:00,994.98,10.11,283.68,0.42,50.83,12.38,6.3,6.09,3.94,6.33,1220.68,0.64,1.28,221.5,22.2,427.5
2020-04-15 21:20:00,994.89,9.94,283.51,0.1,50.24,12.24,6.15,6.09,3.85,6.18,1221.38,1.01,1.76,210.1,21.82,424.6
2020-04-15 21:30:00,994.87,9.67,283.25,-0.03,50.69,12.02,6.1,5.93,3.82,6.13,1222.54,1.78,2.6,209.6,21.48,424.5
2020-04-15 21:40:00,994.8,9.27,282.85,0.04,52.35,11.7,6.13,5.58,3.84,6.16,1224.17,0.52,1.34,147.9,21.19,427.2
2020-04-15 21:50:00,994.79,8.68,282.26,-0.07,54.05,11.25,6.08,5.17,3.81,6.11,1226.74,0.61,1.42,191.3,20.93,430.3
2020-04-15 22:00:00,994.71,8.27,281.86,-0.24,54.88,10.94,6.0,4.94,3.76,6.03,1228.46,1.39,2.24,203.7,20.69,427.9
2020-04-15 22:10:00,994.74,8.37,281.96,-0.18,54.72,11.01,6.03,4.99,3.78,6.06,1228.06,1.38,2.28,205.5,20.46,427.5
2020-04-15 22:20:00,994.76,8.18,281.76,-0.01,56.13,10.87,6.1,4.77,3.82,6.13,1228.87,0.87,1.32,169.9,20.23,431.1
2020-04-15 22:30:00,994.74,7.86,281.44,-0.06,57.19,10.64,6.08,4.55,3.81,6.11,1230.26,0.83,1.48,181.4,20.0,430.6
2020-04-15 22:40:00,994.65,7.72,281.31,0.24,58.99,10.53,6.21,4.32,3.9,6.25,1230.7,1.36,2.08,222.7,19.78,434.1
2020-04-15 22:50:00,994.66,7.67,281.26,0.17,58.88,10.5,6.18,4.32,3.87,6.22,1230.94,0.76,1.88,211.7,19.57,432.8
2020-04-15 23:00:00,994.59,7.48,281.08,0.01,58.98,10.36,6.11,4.25,3.83,6.15,1231.73,0.59,1.94,157.5,19.36,434.1
2020-04-15 23:10:00,994.48,6.97,280.57,-0.24,60.01,10.0,6.0,4.0,3.76,6.04,1233.9,1.61,2.26,187.7,19.16,431.1
2020-04-15 23:20:00,994.33,6.81,280.42,-0.18,60.91,9.89,6.03,3.87,3.78,6.06,1234.41,0.77,1.28,187.5,18.97,431.8
2020-04-15 23:30:00,994.3,6.62,280.24,-0.24,61.43,9.77,6.0,3.77,3.76,6.03,1235.21,0.93,1.6,212.7,18.77,429.8
2020-04-15 23:40:00,994.27,6.39,280.01,-0.35,61.91,9.62,5.95,3.66,3.73,5.99,1236.19,1.23,1.88,178.9,18.59,430.9
2020-04-15 23:50:00,994.24,5.84,279.46,-0.11,65.48,9.26,6.06,3.2,3.8,6.1,1238.54,0.6,1.12,176.2,18.41,440.3
2020-04-16 00:00:00,994.24,5.82,279.44,0.01,66.11,9.24,6.11,3.13,3.83,6.15,1238.62,0.69,1.8,203.2,18.23,439.2
2020-04-16 00:10:00,994.28,5.96,279.58,-0.02,65.35,9.33,6.1,3.23,3.82,6.13,1238.06,0.73,1.36,198.1,18.05,439.6
2020-04-16 00:20:00,994.29,5.77,279.39,-0.08,65.93,9.21,6.07,3.14,3.81,6.11,1238.91,0.97,1.88,180.8,17.86,439.3
2020-04-16 00:30:00,994.28,5.49,279.1,-0.24,66.47,9.03,6.0,3.03,3.76,6.04,1240.2,0.96,1.64,168.4,17.68,439.2
2020-04-16 00:40:00,994.17,5.3,278.93,-0.35,66.82,8.91,5.96,2.96,3.73,5.99,1240.92,0.86,1.96,171.9,17.52,438.3
2020-04-16 00:50:00,994.06,4.86,278.49,-0.33,68.97,8.64,5.96,2.68,3.74,6.0,1242.74,1.48,2.36,179.6,17.37,441.5
2020-04-16 01:00:00,993.95,4.53,278.17,-0.23,71.1,8.45,6.01,2.44,3.77,6.04,1244.05,1.49,1.92,192.2,17.22,447.2
2020-04-16 01:10:00,993.86,4.22,277.87,-0.21,72.8,8.26,6.02,2.25,3.77,6.05,1245.33,0.48,1.28,223.6,17.07,449.7
2020-04-16 01:20:00,993.78,4.3,277.96,-0.24,72.2,8.31,6.0,2.31,3.77,6.04,1244.86,0.7,1.44,145.2,16.9,448.6
2020-04-16 01:30:00,993.71,3.9,277.56,-0.38,73.5,8.08,5.94,2.14,3.73,5.98,1246.62,0.82,1.24,180.8,16.73,449.3
2020-04-16 01:40:00,993.79,3.75,277.41,-0.53,73.5,8.0,5.88,2.12,3.69,5.91,1247.4,0.78,1.62,167.3,16.56,447.1
2020-04-16 01:50:00,993.78,3.46,277.12,-0.51,75.1,7.83,5.88,1.95,3.69,5.92,1248.69,0.95,1.46,164.8,16.39,452.4
2020-04-16 02:00:00,993.69,3.14,276.8,-0.59,76.4,7.66,5.85,1.81,3.67,5.89,1250.06,1.27,1.88,188.4,16.24,454.7
2020-04-16 02:10:00,993.68,2.99,276.65,-0.54,77.5,7.58,5.87,1.7,3.68,5.91,1250.72,0.74,1.54,171.4,16.08,454.2
2020-04-16 02:20:00,993.56,3.14,276.81,-0.55,76.6,7.66,5.87,1.79,3.68,5.9,1249.88,0.5,1.16,191.1,15.92,453.5
2020-04-16 02:30:00,993.55,2.98,276.65,-0.59,77.3,7.57,5.85,1.72,3.67,5.89,1250.63,0.78,1.28,209.2,15.76,451.7
2020-04-16 02:40:00,993.55,3.34,277.01,-0.45,76.1,7.77,5.91,1.86,3.71,5.95,1248.94,1.03,2.56,164.5,15.61,448.0
2020-04-16 02:50:00,993.43,3.33,277.01,-0.51,75.8,7.76,5.88,1.88,3.69,5.92,1248.85,0.58,1.2,272.3,15.46,449.9
2020-04-16 03:00:00,993.34,3.2,276.89,-0.59,76.1,7.69,5.85,1.84,3.67,5.89,1249.35,0.49,1.48,131.5,15.32,452.4
2020-04-16 03:10:00,993.31,2.77,276.46,-0.79,77.3,7.46,5.76,1.69,3.62,5.8,1251.3,0.84,1.68,165.6,15.18,453.9
2020-04-16 03:20:00,993.29,2.54,276.23,-0.82,78.4,7.34,5.75,1.58,3.61,5.79,1252.32,0.65,1.24,177.1,15.06,453.8
2020-04-16 03:30:00,993.31,2.57,276.26,-0.7,78.9,7.35,5.8,1.55,3.64,5.84,1252.17,0.47,1.0,138.0,14.93,452.8
2020-04-16 03:40:00,993.26,2.56,276.25,-0.84,78.2,7.34,5.74,1.6,3.6,5.78,1252.22,0.69,1.92,110.0,14.81,457.0
2020-04-16 03:50:00,993.24,2.32,276.02,-0.88,79.3,7.22,5.73,1.5,3.6,5.77,1253.25,0.33,0.72,174.7,14.69,457.9
2020-04-16 04:00:00,993.19,2.38,276.08,-0.77,79.6,7.25,5.77,1.48,3.62,5.81,1252.9,0.35,0.92,331.4,14.57,455.0
2020-04-16 04:10:00,993.14,2.71,276.41,-0.62,78.6,7.42,5.84,1.59,3.66,5.88,1251.33,0.8,2.56,118.1,14.46,454.4
2020-04-16 04:20:00,993.05,3.01,276.72,-0.54,77.4,7.59,5.87,1.71,3.69,5.91,1249.84,0.75,1.98,117.0,14.34,454.1
2020-04-16 04:30:00,992.95,2.87,276.59,-0.75,77.0,7.51,5.78,1.73,3.63,5.82,1250.4,0.49,1.04,161.4,14.22,457.2
2020-04-16 04:40:00,992.89,2.63,276.35,-0.75,78.3,7.38,5.78,1.6,3.63,5.82,1251.4,0.39,0.8,184.0,14.12,454.1
2020-04-16 04:50:00,992.84,2.73,276.46,-0.71,78.0,7.44,5.8,1.64,3.64,5.84,1250.88,0.62,2.32,123.9,14.04,452.1
2020-04-16 05:00:00,992.77,2.63,276.37,-0.76,78.2,7.39,5.78,1.61,3.63,5.82,1251.23,1.31,2.24,151.6,13.96,450.4
2020-04-16 05:10:00,992.73,2.43,276.16,-0.84,78.9,7.28,5.74,1.54,3.61,5.78,1252.13,1.2,2.12,153.1,13.89,451.4
2020-04-16 05:20:00,992.69,2.25,275.99,-0.85,79.9,7.19,5.74,1.44,3.61,5.78,1252.89,0.39,1.16,97.9,13.84,456.5
2020-04-16 05:30:00,992.7,2.19,275.92,-0.86,80.2,7.15,5.74,1.42,3.6,5.78,1253.2,0.22,0.72,237.5,13.8,456.8
2020-04-16 05:40:00,992.77,2.05,275.78,-0.92,80.6,7.08,5.71,1.37,3.58,5.75,1253.93,0.51,0.76,200.6,13.76,456.1
2020-04-16 05:50:00,992.84,2.07,275.8,-0.92,80.5,7.09,5.71,1.38,3.59,5.75,1253.9,0.66,1.04,195.4,13.73,455.5
2020-04-16 06:00:00,992.83,2.95,276.68,-0.54,77.7,7.56,5.87,1.69,3.69,5.91,1249.81,0.43,0.88,144.1,13.71,452.5
2020-04-16 06:10:00,992.82,3.37,277.1,-0.61,75.1,7.78,5.84,1.94,3.67,5.89,1247.95,1.08,1.68,142.3,13.74,455.1
2020-04-16 06:20:00,992.71,3.33,277.07,-0.62,75.2,7.76,5.84,1.93,3.67,5.88,1247.96,0.6,1.16,110.6,13.79,460.4
2020-04-16 06:30:00,992.69,3.66,277.41,-0.48,74.2,7.95,5.9,2.05,3.7,5.94,1246.42,0.64,1.16,143.6,13.88,459.5
2020-04-16 06:40:00,992.78,4.45,278.18,-0.27,71.3,8.4,5.99,2.41,3.76,6.03,1242.96,0.52,1.08,135.3,14.01,460.2
2020-04-16 06:50:00,992.81,4.03,277.76,-0.45,72.5,8.15,5.91,2.24,3.71,5.95,1244.92,1.02,1.72,118.1,14.2,466.2
2020-04-16 07:00:00,992.85,3.75,277.48,-0.49,73.7,8.0,5.89,2.1,3.7,5.94,1246.22,1.15,1.68,153.0,14.45,468.8
2020-04-16 07:10:00,992.81,4.18,277.91,-0.38,72.1,8.24,5.94,2.3,3.73,5.98,1244.23,0.81,1.28,151.4,14.75,467.6
2020-04-16 07:20:00,992.82,4.67,278.41,-0.09,71.1,8.53,6.07,2.47,3.81,6.11,1241.97,0.65,1.36,101.8,15.1,463.2
2020-04-16 07:30:00,992.81,5.02,278.75,0.04,70.1,8.74,6.13,2.61,3.85,6.17,1240.39,0.69,1.72,125.2,15.52,463.3
2020-04-16 07:40:00,992.81,6.59,280.33,0.39,64.44,9.75,6.28,3.47,3.94,6.33,1233.35,0.48,0.92,143.5,16.01,464.2
2020-04-16 07:50:00,992.74,7.77,281.52,0.68,60.73,10.57,6.42,4.15,4.03,6.47,1228.01,0.53,1.12,144.2,16.6,461.7
2020-04-16 08:00:00,992.72,8.24,281.99,0.68,58.78,10.92,6.42,4.5,4.03,6.46,1225.94,0.66,1.38,152.5,17.28,455.7
2020-04-16 08:10:00,992.65,8.4,282.15,0.77,58.53,11.03,6.46,4.58,4.06,6.51,1225.14,0.98,1.64,152.7,18.04,453.2
2020-04-16 08:20:00,992.53,8.31,282.07,0.95,59.65,10.97,6.54,4.43,4.11,6.59,1225.34,0.87,1.36,143.7,18.82,455.0
2020-04-16 08:30:00,992.44,8.14,281.91,0.82,59.81,10.84,6.48,4.36,4.07,6.53,1226.0,1.19,1.92,126.7,19.54,448.1
2020-04-16 08:40:00,992.34,8.68,282.46,0.98,58.3,11.25,6.56,4.69,4.12,6.61,1223.49,1.05,1.68,149.0,20.17,447.0
2020-04-16 08:50:00,992.18,9.7,283.5,1.32,55.79,12.05,6.72,5.33,4.22,6.77,1218.81,0.8,1.44,149.6,20.69,447.0
2020-04-16 09:00:00,991.95,10.22,284.04,1.56,54.83,12.48,6.84,5.64,4.3,6.9,1216.23,1.03,1.84,130.6,21.17,449.2
2020-04-16 09:10:00,991.84,11.08,284.91,1.75,52.45,13.21,6.93,6.28,4.36,6.99,1212.37,0.95,1.96,157.9,21.7,442.0
2020-04-16 09:20:00,991.9,12.35,286.17,2.2,49.81,14.37,7.16,7.21,4.5,7.22,1206.95,0.5,1.28,124.8,22.31,438.2
2020-04-16 09:30:00,991.89,13.38,287.21,2.27,46.81,15.38,7.2,8.18,4.53,7.26,1202.58,0.95,1.72,140.2,23.02,433.8
2020-04-16 09:40:00,991.91,13.5,287.33,2.3,46.54,15.5,7.21,8.28,4.53,7.27,1202.1,1.27,2.08,141.7,23.79,432.0
2020-04-16 09:50:00,991.84,13.67,287.5,2.51,46.72,15.67,7.32,8.35,4.6,7.38,1201.25,1.01,1.76,146.3,24.59,430.1
2020-04-16 10:00:00,991.82,14.14,287.98,2.64,45.75,16.15,7.39,8.76,4.65,7.45,1199.23,1.07,2.08,148.5,25.32,425.9
2020-04-16 10:10:00,991.75,14.63,288.47,2.52,43.94,16.68,7.33,9.35,4.61,7.39,1197.13,0.94,2.28,119.2,25.95,422.9
2020-04-16 10:20:00,991.6,15.21,289.07,2.65,42.7,17.31,7.39,9.92,4.65,7.45,1194.51,1.21,1.92,97.1,26.5,419.8
2020-04-16 10:30:00,991.55,15.69,289.55,3.05,42.63,17.85,7.61,10.24,4.79,7.68,1192.37,0.86,1.72,114.1,27.06,420.4
2020-04-16 10:40:00,991.48,16.32,290.19,3.43,42.05,18.59,7.82,10.77,4.92,7.88,1189.59,1.12,2.28,110.5,27.63,422.3
2020-04-16 10:50:00,991.39,16.74,290.62,3.66,41.61,19.09,7.94,11.15,5.0,8.01,1187.7,1.17,2.28,133.6,28.21,424.0
2020-04-16 11:00:00,991.23,17.23,291.12,3.72,40.52,19.69,7.98,11.71,5.02,8.05,1185.49,1.29,2.44,89.2,28.79,420.2
2020-04-16 11:10:00,991.08,17.22,291.13,3.67,40.41,19.68,7.95,11.73,5.01,8.02,1185.36,1.5,3.24,90.9,29.35,418.1
2020-04-16 11:20:00,991.01,17.91,291.82,3.91,39.33,20.56,8.08,12.47,5.09,8.16,1182.41,1.48,2.88,123.3,29.83,417.0
2020-04-16 11:30:00,990.96,18.07,291.99,3.97,39.12,20.76,8.12,12.64,5.11,8.2,1181.68,1.37,2.12,31.66,30.28,415.8
2020-04-16 11:40:00,990.88,18.22,292.14,4.0,38.83,20.96,8.14,12.82,5.12,8.21,1180.97,1.75,2.92,79.2,30.7,414.2
2020-04-16 11:50:00,990.73,18.53,292.47,3.98,38.02,21.37,8.13,13.25,5.12,8.2,1179.54,1.5,2.36,107.0,31.06,414.0
2020-04-16 12:00:00,990.58,18.68,292.63,3.99,37.68,21.57,8.13,13.44,5.12,8.21,1178.76,1.87,2.84,54.14,31.39,413.0
2020-04-16 12:10:00,990.43,19.01,292.97,4.01,36.97,22.02,8.14,13.88,5.13,8.22,1177.24,1.33,2.96,95.4,31.67,412.8
2020-04-16 12:20:00,990.37,19.3,293.27,4.0,36.29,22.42,8.14,14.29,5.13,8.22,1176.0,1.52,3.28,122.3,31.92,412.6
2020-04-16 12:30:00,990.22,19.5,293.48,4.12,36.14,22.7,8.21,14.5,5.17,8.29,1174.99,0.86,2.02,64.68,32.18,412.4
2020-04-16 12:40:00,990.12,19.53,293.52,3.94,35.62,22.75,8.1,14.64,5.11,8.18,1174.8,1.71,2.72,35.49,32.48,412.0
2020-04-16 12:50:00,989.99,19.85,293.85,4.22,35.61,23.2,8.26,14.94,5.21,8.35,1173.29,1.87,3.52,56.46,32.76,412.2
2020-04-16 13:00:00,989.81,19.68,293.7,4.0,35.43,22.96,8.13,14.83,5.13,8.22,1173.81,2.71,4.24,33.72,33.01,411.8
2020-04-16 13:10:00,989.68,20.12,294.15,3.92,34.3,23.59,8.09,15.5,5.1,8.18,1171.92,1.61,3.12,92.3,33.2,411.4
2020-04-16 13:20:00,989.6,20.69,294.73,3.84,32.92,24.44,8.05,16.39,5.07,8.13,1169.57,1.98,4.0,147.1,33.37,411.6
2020-04-16 13:30:00,989.48,20.99,295.04,3.84,32.32,24.89,8.05,16.85,5.07,8.13,1168.23,1.4,3.32,178.0,33.62,411.2
2020-04-16 13:40:00,989.31,21.33,295.4,3.85,31.68,25.42,8.05,17.37,5.08,8.14,1166.68,1.15,2.76,123.8,33.95,411.0
2020-04-16 13:50:00,989.14,21.29,295.37,3.76,31.56,25.36,8.0,17.35,5.05,8.09,1166.66,2.22,3.92,118.0,34.33,410.7
2020-04-16 14:00:00,989.01,21.35,295.44,3.67,31.23,25.45,7.95,17.5,5.01,8.04,1166.29,1.33,3.4,65.8,34.73,409.9
2020-04-16 14:10:00,988.82,21.53,295.64,3.59,30.72,25.73,7.9,17.83,4.99,7.99,1165.38,0.98,2.32,305.5,35.12,409.9
